# NodeID1	NodeID2	Image similarity weight
487	766	0.029555
487	767	0.072232
487	769	0.018883
487	772	0.036983
487	775	0.066911
487	777	0.015875
487	779	0.016337
487	780	0.019211
487	781	0.023527
487	784	0.044553
487	793	0.017435
487	799	0.117414
487	805	0.019114
487	813	0.030663
487	814	0.044827
487	822	0.018356
487	824	0.018973
487	825	0.032590
487	828	0.019124
488	489	0.482381
488	491	0.028135
488	492	0.106969
488	494	0.017717
488	495	0.067740
488	496	0.033463
488	497	0.024762
488	500	0.061607
488	501	0.090147
488	503	0.298178
488	504	0.779176
488	505	0.056109
488	510	0.080658
488	511	0.143939
488	512	0.057932
488	513	0.897792
488	707	0.020243
488	724	0.032930
488	739	0.016373
488	743	0.033142
488	745	0.017638
489	490	0.056768
489	491	0.073075
489	492	0.613509
489	496	0.017532
489	497	0.125878
489	499	0.061864
489	500	0.040051
489	501	0.219627
489	503	0.080034
489	504	0.957794
489	505	0.052600
489	510	0.170423
489	511	0.098168
489	512	0.065610
489	513	0.300470
489	674	0.019178
489	681	0.016390
489	686	0.020142
489	707	0.023340
489	712	0.017102
489	720	0.020947
489	724	0.048612
489	828	0.020851
489	829	0.015054
490	491	0.086091
490	492	0.017880
490	497	0.056053
490	499	0.641829
490	500	0.027807
490	501	0.040575
490	502	0.051456
490	504	0.018903
490	506	0.031100
490	507	0.018542
490	509	0.042098
490	510	0.127383
490	511	0.017163
490	522	0.019596
490	526	0.027265
490	547	0.016967
490	554	0.017691
490	557	0.019458
490	585	0.067026
490	603	0.017784
490	610	0.032219
490	616	0.032697
490	624	0.021271
490	630	0.037651
490	632	0.023650
490	640	0.024901
490	658	0.041223
490	659	0.042016
490	660	0.057319
490	662	0.048595
490	663	0.049218
490	664	0.037591
490	665	0.023906
490	667	0.023705
490	669	0.067490
490	671	0.016278
490	672	0.050104
490	673	0.024301
490	674	0.080355
490	681	0.041955
490	683	0.020566
490	684	0.017927
490	691	0.015712
490	701	0.044020
490	702	0.047887
490	704	0.035285
490	706	0.016551
490	707	0.018576
490	710	0.048246
490	712	0.026745
490	717	0.045175
490	720	0.029736
490	723	0.021192
490	724	0.037012
490	725	0.099806
490	726	0.028650
490	727	0.074702
490	728	0.032732
490	734	0.031157
490	735	0.069311
490	737	0.016646
490	741	0.067797
490	743	0.016214
490	745	0.041024
490	746	0.026858
490	747	0.062938
490	754	0.018274
490	755	0.024654
490	756	0.016869
490	761	0.025372
490	770	0.017105
490	779	0.015646
490	789	0.024272
490	791	0.015250
490	793	0.016775
490	801	0.020119
490	807	0.023705
490	810	0.016931
490	812	0.015859
490	815	0.019541
491	492	0.111396
491	493	0.342117
491	494	0.127565
491	497	0.099598
491	499	0.121820
491	500	0.108819
491	501	0.972886
491	502	0.853591
491	503	0.110463
491	504	0.298830
491	506	0.048667
491	508	0.044031
491	509	0.523166
491	510	0.145486
491	512	0.025314
491	534	0.026105
491	553	0.100704
491	563	0.026493
491	577	0.030252
491	585	0.026380
491	600	0.015741
491	616	0.029603
491	659	0.028000
491	660	0.032219
491	661	0.028308
491	662	0.015610
491	663	0.015968
491	666	0.066067
491	667	0.082633
491	668	0.027217
491	673	0.029632
491	674	0.022074
491	677	0.029120
491	679	0.072590
491	680	0.322931
491	681	0.068552
491	683	0.026239
491	684	0.021766
491	685	0.061026
491	686	0.049314
491	689	0.174510
491	690	0.026564
491	691	0.133160
491	694	0.075733
491	695	0.026331
491	697	0.113786
491	698	0.069789
491	700	0.022147
491	706	0.037925
491	707	0.039033
491	710	0.051366
491	711	0.037589
491	712	0.052226
491	713	0.024940
491	717	0.018092
491	718	0.045593
491	720	0.091601
491	723	0.016408
491	724	0.094011
491	726	0.040238
491	728	0.017378
491	729	0.054295
491	731	0.024335
491	732	0.028739
491	733	0.040249
491	735	0.199887
491	736	0.097064
491	739	0.027721
491	742	0.019415
491	743	0.101542
491	744	0.053186
491	745	0.152588
491	746	0.207507
491	747	0.032563
491	751	0.017743
491	761	0.098058
491	766	0.066684
491	769	0.055665
491	770	0.022210
491	778	0.064961
491	784	0.029890
491	793	0.018844
491	799	0.089201
491	813	0.051444
491	814	0.021793
491	829	0.035331
492	494	0.030175
492	495	0.131130
492	496	0.134097
492	497	0.291040
492	498	0.042219
492	499	0.019735
492	500	0.320521
492	501	0.125927
492	503	0.039320
492	504	0.402636
492	505	0.175487
492	508	0.069238
492	510	0.100606
492	511	0.127486
492	512	0.073881
492	513	0.159562
492	535	0.030365
492	565	0.017109
492	579	0.015339
492	592	0.017403
492	600	0.050225
492	601	0.018308
492	611	0.021317
492	638	0.020695
492	661	0.024540
492	666	0.024491
492	668	0.027141
492	679	0.036216
492	680	0.079931
492	685	0.015653
492	686	0.042357
492	688	0.015421
492	691	0.017661
492	696	0.022406
492	702	0.023211
492	706	0.093725
492	713	0.017668
492	714	0.018108
492	716	0.021049
492	718	0.060518
492	720	0.038564
492	721	0.022216
492	722	0.018188
492	723	0.033569
492	724	0.018879
492	726	0.037300
492	731	0.021011
492	733	0.020228
492	739	0.030314
492	742	0.047805
492	743	0.026678
492	745	0.032206
492	746	0.034551
492	766	0.028337
492	772	0.017695
492	780	0.035267
492	781	0.020057
492	790	0.016522
492	818	0.043956
492	822	0.016589
492	828	0.048004
492	829	0.028303
493	494	0.098691
493	496	0.031787
493	497	0.022878
493	501	0.216939
493	502	0.236336
493	503	0.308617
493	504	0.071248
493	505	0.015449
493	506	0.035373
493	508	0.099076
493	509	0.086858
493	510	0.024864
493	512	0.025219
493	520	0.039552
493	534	0.028683
493	545	0.028676
493	553	0.104204
493	563	0.034075
493	577	0.026204
493	594	0.025196
493	597	0.017194
493	653	0.028695
493	659	0.036892
493	661	0.029200
493	666	0.201305
493	667	0.031492
493	671	0.024287
493	673	0.047597
493	677	0.051708
493	679	0.016219
493	680	0.048628
493	682	0.028179
493	684	0.024436
493	685	0.099502
493	686	0.101076
493	688	0.026541
493	689	0.228620
493	690	0.092972
493	691	0.068673
493	694	0.159968
493	695	0.015372
493	697	0.065549
493	698	0.050203
493	700	0.019796
493	707	0.023342
493	710	0.018178
493	711	0.049761
493	712	0.071239
493	713	0.053338
493	717	0.038988
493	718	0.049216
493	720	0.046667
493	721	0.019579
493	723	0.032247
493	724	0.054133
493	733	0.030972
493	735	0.096483
493	736	0.137171
493	739	0.025693
493	743	0.116949
493	744	0.032739
493	745	0.036771
493	746	0.061963
493	747	0.029564
493	751	0.027983
493	756	0.019825
493	758	0.044529
493	761	0.033472
493	775	0.077050
493	777	0.036642
493	778	0.031046
493	784	0.025064
493	786	0.036921
493	792	0.029294
493	799	0.080527
493	813	0.030532
493	824	0.018652
494	495	0.039614
494	496	0.023500
494	497	0.118486
494	499	0.015938
494	500	0.150161
494	501	0.088553
494	502	0.047420
494	503	0.064579
494	504	0.016960
494	506	0.040282
494	507	0.026013
494	508	0.121301
494	509	0.063066
494	512	0.058432
494	520	0.034506
494	521	0.093378
494	527	0.023446
494	534	0.133628
494	535	0.056592
494	539	0.019393
494	545	0.015955
494	547	0.044892
494	553	0.046390
494	563	0.063353
494	565	0.020822
494	568	0.041112
494	569	0.053256
494	570	0.046056
494	571	0.018819
494	573	0.018793
494	577	0.107429
494	578	0.036581
494	579	0.029242
494	585	0.031203
494	587	0.020516
494	591	0.031494
494	592	0.078063
494	594	0.017400
494	595	0.015741
494	596	0.098594
494	597	0.058467
494	599	0.088311
494	600	0.226685
494	601	0.031857
494	611	0.017888
494	616	0.055211
494	653	0.148358
494	658	0.022148
494	659	0.017390
494	660	0.030044
494	661	0.071768
494	663	0.020239
494	666	0.127787
494	667	0.040388
494	668	0.027147
494	669	0.016360
494	670	0.042030
494	671	0.055862
494	672	0.018704
494	673	0.128989
494	674	0.044572
494	676	0.020356
494	677	0.056533
494	678	0.036874
494	679	0.080540
494	680	0.054719
494	681	0.038741
494	682	0.055905
494	683	0.044701
494	684	0.037601
494	685	0.092382
494	686	0.034420
494	687	0.032438
494	688	0.065517
494	689	0.061002
494	690	0.076921
494	691	0.035018
494	693	0.032126
494	694	0.075806
494	695	0.061445
494	696	0.033777
494	697	0.116777
494	698	0.163986
494	699	0.032633
494	700	0.065169
494	701	0.046143
494	702	0.033693
494	703	0.155887
494	705	0.049697
494	706	0.040919
494	707	0.036293
494	708	0.024411
494	709	0.020990
494	710	0.037980
494	711	0.053520
494	712	0.159750
494	713	0.037240
494	714	0.024133
494	715	0.073055
494	716	0.117022
494	717	0.022844
494	718	0.096923
494	720	0.128926
494	721	0.036625
494	722	0.034924
494	723	0.136530
494	724	0.102586
494	725	0.015669
494	726	0.037435
494	728	0.054524
494	729	0.090056
494	731	0.022153
494	732	0.063253
494	733	0.044678
494	735	0.122603
494	736	0.104808
494	737	0.043340
494	739	0.031103
494	740	0.017208
494	742	0.110630
494	743	0.135569
494	744	0.043016
494	745	0.166232
494	746	0.070487
494	747	0.027946
494	751	0.049771
494	752	0.016951
494	753	0.018726
494	755	0.018743
494	756	0.021574
494	758	0.027453
494	759	0.020733
494	760	0.043531
494	763	0.062366
494	764	0.023057
494	766	0.037163
494	767	0.034161
494	768	0.022918
494	769	0.028945
494	770	0.037221
494	772	0.039358
494	774	0.021133
494	775	0.024412
494	778	0.028713
494	779	0.017607
494	781	0.027215
494	784	0.024643
494	785	0.022610
494	786	0.036353
494	788	0.059320
494	790	0.015548
494	791	0.019277
494	792	0.047053
494	793	0.066063
494	797	0.019013
494	799	0.056227
494	800	0.018375
494	801	0.025348
494	803	0.019569
494	805	0.021282
494	809	0.030312
494	812	0.024878
494	813	0.121041
494	814	0.041770
494	815	0.037905
494	816	0.018145
494	817	0.072002
494	818	0.018826
494	821	0.021369
494	822	0.068575
494	824	0.023851
494	825	0.025101
494	827	0.048173
494	828	0.023399
494	829	0.043290
495	496	0.065903
495	497	0.044685
495	500	0.411511
495	501	0.042179
495	503	0.034536
495	504	0.041497
495	505	0.034674
495	506	0.036659
495	508	0.040224
495	509	0.029021
495	510	0.034018
495	511	0.165468
495	512	0.033364
495	513	0.085356
495	521	0.025784
495	527	0.019499
495	533	0.018150
495	534	0.060560
495	535	0.040089
495	536	0.018033
495	539	0.025059
495	540	0.028355
495	545	0.025955
495	547	0.029176
495	553	0.019313
495	555	0.017204
495	560	0.018558
495	562	0.026234
495	563	0.025149
495	565	0.044644
495	566	0.020372
495	568	0.036452
495	569	0.036628
495	570	0.051642
495	571	0.024423
495	576	0.053206
495	577	0.050618
495	578	0.017437
495	579	0.071276
495	591	0.052436
495	592	0.024054
495	594	0.025529
495	596	0.057039
495	597	0.036153
495	599	0.091621
495	600	0.083256
495	601	0.043765
495	611	0.025128
495	617	0.020169
495	627	0.018944
495	633	0.022865
495	638	0.033032
495	658	0.040443
495	660	0.043678
495	661	0.145858
495	663	0.018082
495	666	0.056605
495	667	0.016378
495	668	0.033715
495	669	0.022753
495	670	0.047484
495	671	0.041751
495	673	0.077918
495	676	0.068583
495	677	0.098658
495	678	0.023794
495	679	0.091201
495	680	0.058508
495	682	0.029631
495	683	0.019557
495	684	0.077621
495	685	0.128598
495	686	0.025581
495	687	0.026770
495	688	0.197881
495	689	0.027650
495	690	0.082710
495	691	0.026873
495	692	0.020360
495	693	0.145695
495	695	0.071084
495	696	0.092144
495	697	0.030450
495	698	0.064650
495	699	0.024015
495	700	0.069270
495	702	0.043877
495	703	0.131974
495	705	0.019463
495	706	0.084125
495	708	0.029644
495	709	0.027869
495	710	0.028407
495	711	0.026853
495	712	0.023340
495	713	0.046866
495	714	0.081899
495	715	0.015973
495	716	0.191986
495	717	0.027063
495	718	0.096156
495	720	0.029533
495	721	0.131412
495	722	0.035880
495	723	0.173961
495	725	0.027592
495	726	0.065933
495	728	0.041089
495	729	0.021235
495	730	0.064537
495	731	0.091891
495	732	0.073271
495	733	0.024715
495	735	0.018370
495	736	0.073819
495	737	0.046109
495	739	0.090761
495	741	0.024738
495	742	0.324072
495	743	0.066478
495	744	0.038248
495	745	0.063024
495	746	0.025972
495	751	0.032553
495	754	0.021135
495	759	0.015191
495	760	0.020890
495	763	0.046920
495	764	0.030148
495	766	0.032918
495	768	0.032765
495	772	0.017465
495	773	0.015776
495	776	0.019265
495	778	0.020518
495	779	0.019842
495	781	0.045656
495	786	0.024030
495	787	0.017561
495	791	0.026606
495	793	0.023607
495	797	0.023528
495	800	0.022601
495	803	0.026531
495	804	0.044578
495	806	0.018493
495	809	0.020050
495	811	0.020743
495	813	0.047675
495	814	0.075457
495	816	0.024262
495	818	0.028131
495	820	0.029232
495	821	0.040449
495	822	0.074527
495	823	0.021736
495	824	0.015174
495	825	0.061520
495	827	0.021353
495	828	0.016245
495	829	0.059926
495	831	0.017367
496	497	0.068869
496	498	0.016212
496	500	0.025849
496	504	0.059382
496	505	0.849887
496	508	0.164857
496	510	0.031949
496	511	0.024716
496	512	0.063351
496	513	0.024257
496	534	0.031136
496	577	0.016178
496	579	0.026250
496	592	0.015132
496	597	0.031971
496	599	0.021736
496	600	0.024561
496	601	0.048167
496	661	0.099578
496	666	0.079312
496	668	0.038027
496	673	0.015135
496	676	0.015357
496	677	0.026147
496	679	0.029949
496	680	0.035082
496	682	0.016668
496	685	0.039194
496	686	0.044821
496	688	0.054057
496	690	0.059848
496	693	0.041390
496	695	0.053780
496	696	0.058177
496	698	0.023096
496	700	0.027094
496	702	0.020756
496	705	0.019833
496	706	0.022915
496	709	0.026697
496	712	0.015767
496	713	0.017084
496	714	0.025695
496	716	0.053294
496	718	0.037463
496	720	0.026492
496	721	0.037563
496	722	0.022531
496	723	0.043776
496	726	0.022158
496	731	0.016651
496	736	0.046129
496	739	0.061303
496	742	0.046888
496	743	0.076891
496	744	0.020314
496	745	0.025204
496	746	0.036809
496	751	0.031488
496	752	0.019611
496	766	0.017166
496	781	0.021690
496	784	0.022819
496	805	0.029184
496	818	0.028441
496	824	0.033253
496	825	0.052266
496	828	0.019963
497	498	0.067885
497	499	0.063188
497	500	0.143167
497	501	0.128527
497	502	0.044730
497	504	0.056345
497	505	0.065964
497	506	0.089355
497	507	0.050976
497	508	0.206400
497	509	0.067702
497	510	0.102062
497	511	0.050526
497	512	0.119215
497	513	0.031360
497	533	0.017097
497	534	0.065760
497	535	0.112570
497	539	0.026271
497	540	0.026839
497	547	0.089918
497	565	0.030815
497	568	0.023126
497	570	0.055201
497	571	0.038827
497	573	0.016108
497	577	0.039587
497	578	0.045612
497	579	0.022450
497	585	0.020694
497	592	0.045266
497	596	0.024151
497	599	0.032123
497	600	0.033987
497	601	0.055686
497	610	0.019745
497	611	0.039249
497	616	0.029994
497	617	0.029845
497	621	0.030806
497	627	0.015578
497	629	0.031856
497	632	0.021091
497	633	0.019679
497	638	0.038865
497	644	0.019904
497	655	0.024913
497	658	0.047253
497	659	0.023473
497	660	0.060269
497	661	0.049348
497	662	0.052693
497	663	0.017093
497	664	0.015109
497	666	0.065251
497	667	0.089319
497	668	0.073664
497	671	0.023817
497	672	0.028283
497	673	0.023892
497	674	0.020913
497	676	0.037186
497	677	0.079010
497	678	0.019596
497	679	0.087171
497	680	0.174218
497	681	0.047473
497	682	0.026381
497	683	0.035539
497	684	0.039511
497	685	0.045459
497	686	0.079105
497	687	0.027864
497	688	0.064161
497	689	0.045456
497	690	0.032592
497	691	0.054724
497	692	0.041138
497	693	0.070165
497	694	0.031365
497	695	0.071862
497	696	0.063771
497	697	0.041034
497	698	0.024780
497	699	0.019785
497	700	0.070230
497	701	0.019665
497	702	0.055753
497	703	0.018944
497	705	0.042068
497	706	0.129930
497	707	0.053425
497	708	0.056709
497	709	0.041345
497	710	0.055564
497	711	0.049123
497	712	0.056925
497	713	0.025928
497	714	0.025492
497	715	0.042296
497	716	0.054825
497	717	0.022701
497	718	0.050933
497	720	0.084557
497	721	0.037427
497	722	0.021444
497	723	0.100872
497	724	0.069586
497	725	0.028606
497	726	0.072351
497	727	0.020132
497	728	0.032343
497	729	0.105182
497	730	0.027992
497	731	0.090007
497	732	0.040074
497	733	0.102279
497	735	0.043180
497	736	0.073448
497	737	0.026286
497	739	0.048027
497	740	0.041665
497	741	0.026247
497	742	0.093881
497	743	0.081247
497	744	0.028892
497	745	0.127113
497	746	0.057157
497	747	0.030276
497	750	0.033272
497	751	0.029143
497	752	0.042413
497	754	0.043148
497	755	0.017079
497	757	0.024531
497	758	0.023444
497	760	0.018215
497	763	0.023574
497	765	0.018064
497	766	0.049443
497	767	0.020043
497	768	0.021986
497	769	0.085521
497	770	0.042248
497	771	0.024003
497	772	0.057392
497	776	0.018553
497	777	0.021843
497	778	0.066045
497	780	0.028690
497	781	0.046514
497	784	0.027869
497	785	0.029539
497	786	0.050394
497	787	0.041549
497	788	0.019726
497	790	0.051932
497	791	0.103474
497	793	0.045721
497	794	0.024970
497	797	0.050919
497	801	0.037169
497	802	0.026537
497	803	0.032595
497	804	0.034285
497	806	0.064109
497	807	0.038260
497	808	0.022136
497	809	0.020204
497	810	0.020053
497	811	0.024387
497	812	0.024675
497	813	0.024977
497	814	0.035392
497	816	0.097504
497	817	0.019569
497	818	0.074569
497	819	0.031932
497	820	0.015337
497	821	0.054408
497	822	0.088898
497	823	0.021198
497	824	0.041745
497	825	0.015514
497	827	0.053304
497	828	0.110380
497	829	0.105082
497	830	0.017566
498	500	0.028430
498	507	0.538449
498	508	0.021919
498	510	0.027078
498	527	0.022538
498	532	0.018285
498	547	0.023697
498	570	0.024993
498	573	0.036682
498	579	0.023816
498	601	0.018611
498	605	0.025311
498	607	0.016042
498	608	0.019047
498	611	0.024642
498	612	0.054658
498	613	0.079052
498	617	0.041179
498	621	0.015948
498	633	0.016398
498	638	0.043455
498	641	0.041844
498	644	0.148147
498	652	0.018532
498	655	0.027014
498	675	0.027086
498	701	0.026544
498	702	0.066236
498	703	0.018202
498	719	0.028975
498	722	0.017604
498	723	0.036224
498	738	0.105453
498	742	0.027486
498	795	0.055735
498	826	0.018688
498	827	0.027088
498	828	0.049600
499	500	0.033465
499	501	0.050290
499	502	0.066770
499	504	0.025676
499	506	0.034782
499	507	0.018885
499	509	0.047232
499	510	0.133444
499	526	0.024412
499	547	0.016530
499	585	0.061254
499	603	0.016294
499	610	0.033532
499	616	0.038769
499	624	0.023362
499	630	0.036588
499	632	0.020931
499	640	0.025056
499	658	0.032722
499	659	0.043083
499	660	0.053176
499	662	0.045379
499	663	0.048744
499	664	0.028761
499	665	0.022600
499	667	0.025743
499	669	0.059941
499	672	0.043668
499	673	0.024529
499	674	0.079697
499	681	0.044004
499	683	0.018857
499	684	0.019977
499	691	0.020739
499	697	0.017132
499	701	0.041688
499	702	0.045394
499	704	0.029983
499	706	0.016890
499	707	0.024273
499	710	0.047603
499	712	0.035843
499	717	0.052152
499	720	0.036743
499	723	0.022731
499	724	0.046873
499	725	0.083208
499	726	0.027960
499	727	0.062307
499	728	0.031156
499	734	0.029787
499	735	0.084704
499	737	0.017133
499	741	0.062946
499	743	0.018639
499	745	0.047915
499	746	0.030134
499	747	0.061634
499	754	0.016427
499	755	0.020915
499	761	0.032304
499	767	0.018046
499	770	0.015383
499	789	0.020731
499	793	0.015886
499	801	0.018164
499	807	0.021816
499	814	0.015647
499	815	0.017761
499	828	0.015516
500	501	0.075218
500	502	0.037788
500	503	0.091571
500	504	0.067382
500	506	0.087528
500	507	0.020585
500	508	0.070875
500	509	0.067435
500	510	0.031919
500	511	0.045094
500	512	0.079498
500	513	0.016059
500	533	0.015605
500	534	0.026418
500	535	0.022451
500	547	0.027775
500	577	0.015615
500	579	0.032083
500	592	0.027649
500	596	0.017840
500	597	0.021192
500	599	0.021662
500	600	0.029930
500	611	0.015825
500	617	0.028885
500	633	0.017938
500	661	0.098662
500	662	0.027697
500	666	0.047053
500	667	0.043805
500	668	0.033052
500	670	0.051749
500	671	0.017007
500	673	0.034782
500	674	0.028941
500	677	0.020545
500	679	0.108487
500	680	0.097146
500	682	0.018482
500	684	0.046345
500	685	0.087150
500	686	0.057074
500	688	0.040858
500	689	0.061601
500	690	0.034424
500	691	0.085374
500	693	0.037595
500	694	0.015560
500	695	0.091090
500	696	0.059240
500	697	0.045701
500	698	0.039644
500	699	0.021366
500	700	0.020371
500	702	0.089324
500	703	0.031434
500	705	0.017823
500	706	0.214354
500	707	0.019111
500	709	0.021317
500	710	0.053532
500	711	0.020778
500	712	0.067352
500	713	0.047046
500	714	0.053412
500	716	0.075391
500	717	0.051904
500	718	0.182651
500	720	0.069545
500	721	0.070230
500	722	0.053893
500	723	0.311645
500	724	0.047719
500	726	0.060575
500	728	0.020308
500	729	0.033384
500	731	0.034708
500	733	0.033545
500	735	0.045058
500	736	0.063593
500	738	0.022236
500	739	0.036060
500	741	0.018137
500	742	0.120034
500	743	0.106040
500	744	0.027582
500	745	0.098346
500	746	0.085297
500	750	0.021779
500	751	0.029048
500	760	0.033826
500	763	0.018736
500	766	0.032101
500	767	0.050023
500	768	0.025691
500	769	0.026169
500	772	0.015123
500	777	0.015816
500	778	0.017980
500	780	0.042763
500	781	0.028639
500	784	0.016300
500	786	0.034245
500	787	0.029062
500	790	0.028392
500	793	0.039287
500	797	0.024859
500	799	0.030488
500	803	0.021544
500	804	0.020160
500	813	0.110703
500	814	0.072051
500	816	0.035617
500	818	0.040015
500	821	0.051091
500	822	0.081715
500	824	0.026097
500	825	0.016974
500	827	0.016926
500	828	0.016438
500	829	0.048169
501	502	0.606310
501	503	0.183040
501	504	0.381252
501	509	0.414363
501	510	0.227691
501	512	0.016242
501	520	0.021013
501	534	0.029710
501	553	0.060139
501	563	0.038611
501	570	0.016569
501	577	0.030335
501	585	0.017019
501	592	0.015918
501	596	0.019017
501	597	0.022447
501	600	0.022291
501	601	0.022086
501	660	0.030067
501	666	0.029389
501	667	0.038871
501	670	0.022846
501	673	0.030485
501	677	0.023686
501	679	0.017476
501	680	0.153916
501	681	0.044693
501	683	0.016396
501	684	0.016346
501	685	0.057399
501	686	0.060707
501	688	0.019116
501	689	0.073480
501	690	0.016584
501	691	0.097652
501	694	0.040403
501	695	0.021758
501	697	0.044454
501	698	0.125833
501	700	0.042707
501	703	0.034455
501	706	0.036693
501	707	0.042049
501	708	0.024570
501	710	0.021291
501	711	0.037139
501	712	0.077986
501	713	0.043115
501	718	0.066556
501	720	0.048434
501	721	0.015503
501	723	0.024403
501	724	0.067839
501	725	0.025245
501	729	0.039579
501	731	0.018201
501	732	0.036829
501	733	0.037446
501	735	0.148698
501	736	0.050924
501	737	0.029009
501	739	0.028285
501	742	0.058000
501	743	0.058209
501	744	0.015315
501	745	0.188272
501	746	0.039223
501	747	0.048519
501	761	0.019663
501	766	0.016848
501	769	0.017270
501	770	0.018567
501	778	0.032095
501	788	0.019677
501	793	0.034647
501	799	0.033639
501	813	0.046896
501	814	0.035414
501	829	0.038176
502	503	0.019699
502	504	0.041074
502	506	0.020163
502	508	0.020716
502	509	0.325264
502	510	0.137301
502	520	0.016479
502	526	0.037847
502	534	0.015157
502	553	0.072830
502	554	0.020528
502	563	0.024909
502	575	0.015954
502	577	0.036146
502	584	0.026709
502	585	0.025789
502	587	0.021242
502	616	0.022202
502	624	0.022146
502	658	0.029100
502	659	0.018960
502	660	0.118093
502	661	0.025865
502	662	0.015187
502	663	0.016004
502	666	0.015537
502	667	0.037281
502	669	0.041914
502	670	0.016529
502	672	0.031163
502	674	0.027414
502	677	0.019372
502	679	0.025440
502	680	0.134533
502	681	0.023181
502	683	0.067114
502	684	0.104292
502	685	0.023575
502	686	0.019156
502	687	0.024382
502	689	0.124418
502	690	0.022323
502	691	0.161326
502	694	0.020284
502	695	0.037053
502	697	0.222687
502	698	0.040540
502	700	0.033597
502	706	0.047601
502	707	0.017166
502	710	0.032604
502	711	0.024685
502	714	0.018842
502	716	0.016899
502	717	0.015725
502	718	0.071404
502	720	0.020870
502	723	0.019134
502	724	0.031264
502	725	0.027617
502	726	0.040471
502	727	0.022964
502	728	0.034174
502	729	0.045976
502	731	0.015739
502	732	0.018471
502	733	0.040693
502	735	0.256748
502	736	0.090672
502	737	0.016414
502	741	0.016236
502	742	0.040442
502	743	0.125020
502	744	0.017597
502	745	0.156114
502	746	0.157095
502	747	0.027857
502	749	0.021112
502	751	0.038581
502	755	0.029490
502	757	0.022397
502	758	0.020364
502	761	0.243855
502	767	0.033021
502	769	0.138746
502	770	0.045912
502	777	0.031920
502	778	0.096742
502	780	0.027683
502	784	0.024643
502	786	0.022418
502	788	0.021704
502	793	0.054331
502	799	0.197862
502	801	0.028595
502	804	0.016881
502	808	0.015737
502	812	0.037819
502	813	0.050876
502	814	0.028263
502	816	0.041641
502	817	0.025834
502	821	0.017428
502	824	0.015169
502	829	0.037249
503	504	0.447409
503	506	0.027562
503	508	0.035348
503	509	0.026014
503	510	0.020679
503	520	0.016687
503	534	0.022223
503	616	0.024260
503	653	0.063951
503	666	0.064645
503	667	0.018229
503	674	0.015860
503	682	0.024153
503	685	0.041606
503	686	0.120891
503	689	0.044222
503	691	0.026695
503	694	0.170657
503	698	0.025113
503	703	0.015991
503	707	0.039861
503	712	0.221032
503	713	0.042497
503	717	0.036530
503	718	0.052826
503	720	0.026868
503	723	0.015983
503	724	0.155236
503	735	0.026152
503	736	0.027725
503	739	0.023445
503	743	0.126250
503	745	0.025939
503	775	0.102025
503	792	0.021013
503	799	0.048454
503	813	0.031159
503	814	0.024427
504	505	0.115797
504	506	0.021525
504	508	0.022304
504	509	0.037723
504	510	0.121309
504	511	0.047967
504	512	0.024877
504	513	0.105336
504	534	0.022819
504	666	0.034514
504	667	0.022802
504	680	0.033553
504	681	0.021909
504	685	0.033671
504	686	0.065707
504	689	0.015179
504	691	0.016408
504	694	0.064439
504	698	0.028395
504	707	0.057874
504	708	0.015209
504	712	0.040490
504	713	0.020755
504	717	0.023927
504	720	0.019791
504	724	0.109199
504	739	0.033384
504	743	0.041107
504	745	0.070582
505	508	0.075843
505	510	0.043669
505	511	0.051365
505	512	0.025755
505	513	0.064800
505	661	0.019900
505	668	0.019759
505	677	0.024262
505	679	0.017119
505	680	0.021909
505	688	0.016331
505	690	0.034043
505	693	0.017853
505	721	0.019692
505	739	0.045792
505	742	0.015981
505	744	0.018840
506	507	0.033832
506	508	0.047260
506	509	0.060228
506	510	0.021040
506	512	0.122621
506	515	0.018741
506	529	0.018610
506	539	0.021870
506	547	0.018360
506	563	0.020574
506	570	0.039736
506	576	0.028277
506	579	0.018851
506	585	0.051036
506	594	0.034950
506	599	0.031792
506	601	0.035627
506	616	0.017198
506	638	0.033760
506	652	0.015819
506	658	0.059960
506	659	0.044307
506	660	0.033986
506	661	0.017288
506	662	0.024279
506	663	0.023593
506	664	0.018392
506	666	0.019207
506	667	0.066748
506	668	0.028259
506	669	0.023798
506	671	0.023471
506	672	0.038938
506	673	0.058079
506	674	0.023006
506	676	0.016938
506	677	0.022957
506	679	0.043348
506	680	0.040791
506	681	0.042602
506	685	0.027605
506	687	0.019785
506	689	0.015135
506	690	0.024746
506	691	0.016684
506	693	0.032785
506	695	0.019091
506	696	0.040618
506	697	0.024712
506	698	0.044491
506	699	0.020681
506	700	0.028184
506	701	0.031173
506	702	0.027873
506	703	0.034020
506	704	0.021183
506	706	0.028208
506	707	0.025405
506	708	0.018027
506	709	0.017178
506	710	0.048468
506	711	0.024273
506	712	0.048583
506	713	0.043012
506	714	0.026522
506	716	0.024416
506	717	0.102973
506	720	0.045413
506	721	0.022213
506	722	0.023684
506	723	0.074380
506	724	0.120806
506	725	0.019240
506	726	0.037337
506	727	0.022596
506	728	0.036500
506	729	0.045988
506	731	0.025604
506	732	0.021916
506	733	0.072277
506	734	0.035468
506	735	0.078437
506	736	0.056119
506	737	0.022308
506	739	0.034475
506	741	0.051327
506	742	0.064356
506	743	0.058676
506	744	0.021392
506	745	0.136377
506	746	0.037656
506	747	0.032705
506	761	0.028990
506	763	0.020509
